X,Y,Z,SDF_Value
28,29,3,4.416746
28,29,4,4.3133516
28,29,5,4.4303675
28,29,6,4.310857
28,29,7,4.340831
28,29,8,3.9913476
28,29,9,4.203038
28,29,10,4.1264763
28,29,11,4.2360716
28,29,12,4.0929804
28,29,13,4.302208
28,29,14,4.2782917
28,29,15,4.3902063
28,29,16,4.1290464
28,29,17,4.401496
28,29,18,4.3345404
28,29,19,4.4933367
28,29,20,4.379796
28,29,21,4.6192474
28,29,22,4.676874
28,29,23,4.761964
28,29,24,4.659959
28,29,25,4.945759
28,29,26,4.9242783
28,29,27,5.002245
28,29,28,5.295079
28,29,29,5.4684935
28,29,30,5.5289965
28,29,31,5.504386
28,30,0,4.6517363
28,30,1,4.573984
28,30,2,4.495989
28,30,3,4.542095
28,30,4,4.533457
28,30,5,4.536476
28,30,6,4.4077625
28,30,7,4.479742
28,30,8,4.298582
28,30,9,4.329693
28,30,10,4.1965246
28,30,11,4.313718
28,30,12,4.4015665
28,30,13,4.4588194
28,30,14,4.3948383
28,30,15,4.5141525
28,30,16,4.400482
28,30,17,4.5229197
28,30,18,4.366234
28,30,19,4.5489798
28,30,20,4.636611
28,30,21,4.7589664
28,30,22,4.7625065
28,30,23,4.956868
28,30,24,4.9923973
28,30,25,5.112608
28,30,26,4.9337378
28,30,27,5.1447487
28,30,28,5.488447
28,30,29,5.4951468
28,30,30,5.545089
28,30,31,5.74813
28,31,0,4.645014
28,31,1,4.7542963
28,31,2,4.714244
28,31,3,4.6466503
28,31,4,4.589575
28,31,5,4.6902647
28,31,6,4.6408644
28,31,7,4.565873
28,31,8,4.326746
28,31,9,4.5484285
28,31,10,4.474436
28,31,11,4.4563437
28,31,12,4.4384346
28,31,13,4.6284933
28,31,14,4.6717377
28,31,15,4.6105175
28,31,16,4.454117
28,31,17,4.6815557
28,31,18,4.6846466
28,31,19,4.705166
28,31,20,4.732095
28,31,21,4.938182
28,31,22,5.077898
28,31,23,5.0917377
28,31,24,5.0361404
28,31,25,5.2742796
28,31,26,5.284157
28,31,27,5.273052
28,31,28,5.4997196
28,31,29,5.6810217
28,31,30,5.8503647
28,31,31,5.821003
29,0,0,3.683789
29,0,1,3.8555849
29,0,2,3.8051472
29,0,3,3.8675888
29,0,4,3.5882647
29,0,5,3.7749655
29,0,6,3.745489
29,0,7,3.8046618
29,0,8,3.5184572
29,0,9,3.6634626
29,0,10,3.671753
29,0,11,3.7967758
29,0,12,3.5860903
29,0,13,3.7619221
29,0,14,3.8114898
29,0,15,3.951881
29,0,16,3.595326
29,0,17,3.7167203
29,0,18,3.7786286
29,0,19,3.970371
29,0,20,3.8810663
29,0,21,4.035617
29,0,22,4.147427
29,0,23,4.319296
29,0,24,4.1332455
29,0,25,4.4043684
29,0,26,4.5083284
29,0,27,4.6178637
29,0,28,4.4945135
29,0,29,4.785678
29,0,30,4.9306946
29,0,31,5.005166
29,1,0,3.7079368
29,1,1,3.6952388
29,1,2,3.6677563
29,1,3,3.8581877
29,1,4,3.6004913
29,1,5,3.5592885
29,1,6,3.579485
29,1,7,3.79061
29,1,8,3.4966197
29,1,9,3.485075
29,1,10,3.5219476
29,1,11,3.7327068
29,1,12,3.5623167
29,1,13,3.5833657
29,1,14,3.6379402
29,1,15,3.9017067
29,1,16,3.5152006
29,1,17,3.5528555
29,1,18,3.6388624
29,1,19,3.9167218
29,1,20,3.810839
29,1,21,3.8428555
29,1,22,3.997276
29,1,23,4.2965193
29,1,24,4.141003
29,1,25,4.244041
29,1,26,4.4122114
29,1,27,4.6986656
29,1,28,4.505574
29,1,29,4.664015
29,1,30,4.8157053
29,1,31,5.1913605
29,2,0,3.8452034
29,2,1,3.7861147
29,2,2,3.6671283
29,2,3,3.6173308
29,2,4,3.6771069
29,2,5,3.6298974
29,2,6,3.544603
29,2,7,3.487987
29,2,8,3.5414166
29,2,9,3.5457716
29,2,10,3.5178146
29,2,11,3.492865
29,2,12,3.6010344
29,2,13,3.6176414
29,2,14,3.583519
29,2,15,3.586801
29,2,16,3.5374777
29,2,17,3.6123905
29,2,18,3.7072449
29,2,19,3.7196558
29,2,20,3.811006
29,2,21,3.8976948
29,2,22,4.0318007
29,2,23,4.0374146
29,2,24,4.1961346
29,2,25,4.268634
29,2,26,4.3967447
29,2,27,4.4397783
29,2,28,4.6757774
29,2,29,4.684349
29,2,30,4.7664776
29,2,31,4.7794857
29,3,0,3.8503714
29,3,1,3.7184837
29,3,2,3.688949
29,3,3,3.6902332
29,3,4,3.6536102
29,3,5,3.5232852
29,3,6,3.5545416
29,3,7,3.5820808
29,3,8,3.546918
29,3,9,3.435771
29,3,10,3.469562
29,3,11,3.557728
29,3,12,3.5928047
29,3,13,3.4964142
29,3,14,3.5753794
29,3,15,3.6898224
29,3,16,3.5484593
29,3,17,3.5152144
29,3,18,3.6567776
29,3,19,3.7868056
29,3,20,3.7967842
29,3,21,3.81863
29,3,22,3.9950514
29,3,23,4.1507106
29,3,24,4.1872396
29,3,25,4.250001
29,3,26,4.4223547
29,3,27,4.5830545
29,3,28,4.6167583
29,3,29,4.691165
29,3,30,4.837846
29,3,31,5.0051365
29,4,0,3.3939493
29,4,1,3.5975
29,4,2,3.506274
29,4,3,3.5356288
29,4,4,3.3049386
29,4,5,3.4227993
29,4,6,3.3662686
29,4,7,3.4229662
29,4,8,3.1754966
29,4,9,3.354145
29,4,10,3.3371985
29,4,11,3.4511967
29,4,12,3.2793238
29,4,13,3.3860965
29,4,14,3.415682
29,4,15,3.5551324
29,4,16,3.3557146
29,4,17,3.5704496
29,4,18,3.6288812
29,4,19,3.7960863
29,4,20,3.6802144
29,4,21,3.8551855
29,4,22,3.962684
29,4,23,4.134371
29,4,24,3.9916835
29,4,25,4.2466393
29,4,26,4.3678417
29,4,27,4.478553
29,4,28,4.499239
29,4,29,4.7174206
29,4,30,4.8342733
29,4,31,4.903304
29,5,0,3.5089166
29,5,1,3.4211526
29,5,2,3.4101422
29,5,3,3.5239184
29,5,4,3.2854793
29,5,5,3.2635248
29,5,6,3.2598822
29,5,7,3.3883054
29,5,8,3.232608
29,5,9,3.2234144
29,5,10,3.2440906
29,5,11,3.4148226
29,5,12,3.2420132
29,5,13,3.2657597
29,5,14,3.3439972
29,5,15,3.4979894
29,5,16,3.4141726
29,5,17,3.4269803
29,5,18,3.5586245
29,5,19,3.7842796
29,5,20,3.6438367
29,5,21,3.6975214
29,5,22,3.865808
29,5,23,4.1346207
29,5,24,4.033168
29,5,25,4.070816
29,5,26,4.2424726
29,5,27,4.634942
29,5,28,4.4533243
29,5,29,4.5630693
29,5,30,4.7611065
29,5,31,5.0065928
29,6,0,3.5754552
29,6,1,3.5066736
29,6,2,3.3869936
29,6,3,3.372798
29,6,4,3.3679242
29,6,5,3.3188252
29,6,6,3.29935
29,6,7,3.2160497
29,6,8,3.2849705
29,6,9,3.2711349
29,6,10,3.2462964
29,6,11,3.2237737
29,6,12,3.291245
29,6,13,3.2776287
29,6,14,3.3415482
29,6,15,3.3237445
29,6,16,3.4259708
29,6,17,3.4758875
29,6,18,3.5516255
29,6,19,3.598529
29,6,20,3.7340422
29,6,21,3.7471106
29,6,22,3.8537629
29,6,23,3.8977983
29,6,24,4.111724
29,6,25,4.154555
29,6,26,4.2197967
29,6,27,4.265317
29,6,28,4.5563154
29,6,29,4.5808907
29,6,30,4.7304068
29,6,31,4.7586613
29,7,0,3.621779
29,7,1,3.4284708
29,7,2,3.4351287
29,7,3,3.3816226
29,7,4,3.3442826
29,7,5,3.2756708
29,7,6,3.2463691
29,7,7,3.2684474
29,7,8,3.3029523
29,7,9,3.2030141
29,7,10,3.211359
29,7,11,3.274767
29,7,12,3.2650764
29,7,13,3.2515454
29,7,14,3.2864375
29,7,15,3.3846235
29,7,16,3.4714348
29,7,17,3.4073312
29,7,18,3.5580895
29,7,19,3.6311572
29,7,20,3.7177613
29,7,21,3.7321038
29,7,22,3.8816307
29,7,23,4.009598
29,7,24,4.1353283
29,7,25,4.111658
29,7,26,4.276884
29,7,27,4.4262295
29,7,28,4.4656754
29,7,29,4.5890245
29,7,30,4.794297
29,7,31,4.941368
29,8,0,3.4118533
29,8,1,3.4995005
29,8,2,3.3734953
29,8,3,3.509268
29,8,4,3.2881947
29,8,5,3.427873
29,8,6,3.364536
29,8,7,3.4738204
29,8,8,3.084368
29,8,9,3.1575415
29,8,10,3.2117355
29,8,11,3.4061353
29,8,12,3.1124105
29,8,13,3.259599
29,8,14,3.3376772
29,8,15,3.5511894
29,8,16,3.1984484
29,8,17,3.2882175
29,8,18,3.3491254
29,8,19,3.624223
29,8,20,3.3739808
29,8,21,3.57409
29,8,22,3.7051363
29,8,23,3.938313
29,8,24,3.7770205
29,8,25,4.02843
29,8,26,4.163533
29,8,27,4.317066
29,8,28,4.304702
29,8,29,4.58337
29,8,30,4.734209
29,8,31,4.802698
29,9,0,3.3801978
29,9,1,3.3825939
29,9,2,3.3119469
29,9,3,3.3723922
29,9,4,3.2971718
29,9,5,3.2788868
29,9,6,3.2667632
29,9,7,3.40734
29,9,8,3.0548577
29,9,9,3.0419886
29,9,10,3.0874634
29,9,11,3.3217366
29,9,12,3.11184
29,9,13,3.0920186
29,9,14,3.1948984
29,9,15,3.484666
29,9,16,3.1451821
29,9,17,3.1834776
29,9,18,3.2670145
29,9,19,3.50625
29,9,20,3.3835604
29,9,21,3.407819
29,9,22,3.5497184
29,9,23,3.9138591
29,9,24,3.8210046
29,9,25,3.9522016
29,9,26,4.1004195
29,9,27,4.4416513
29,9,28,4.3236523
29,9,29,4.4516516
29,9,30,4.6011286
29,9,31,4.9554462
29,10,0,3.537992
29,10,1,3.5282798
29,10,2,3.4512014
29,10,3,3.4170544
29,10,4,3.4215586
29,10,5,3.4304583
29,10,6,3.3680315
29,10,7,3.2799919
29,10,8,3.1939428
29,10,9,3.2106352
29,10,10,3.1762857
29,10,11,3.171652
29,10,12,3.2226875
29,10,13,3.2671478
29,10,14,3.3185122
29,10,15,3.3386803
29,10,16,3.2236824
29,10,17,3.3123622
29,10,18,3.4201915
29,10,19,3.5269158
29,10,20,3.506302
29,10,21,3.5865788
29,10,22,3.6913857
29,10,23,3.8117354
29,10,24,4.04795
29,10,25,4.0767846
29,10,26,4.1296706
29,10,27,4.181484
29,10,28,4.476617
29,10,29,4.5194836
29,10,30,4.5976477
29,10,31,4.634412
29,11,0,3.539413
29,11,1,3.46463
29,11,2,3.4322727
29,11,3,3.4443772
29,11,4,3.4230945
29,11,5,3.3441086
29,11,6,3.3035033
29,11,7,3.3533313
29,11,8,3.2216942
29,11,9,3.139081
29,11,10,3.1427052
29,11,11,3.2141333
29,11,12,3.229361
29,11,13,3.2077775
29,11,14,3.2708652
29,11,15,3.397374
29,11,16,3.2742639
29,11,17,3.2560077
29,11,18,3.412118
29,11,19,3.5394132
29,11,20,3.497186
29,11,21,3.5295515
29,11,22,3.7172003
29,11,23,3.9016263
29,11,24,4.0643883
29,11,25,4.081603
29,11,26,4.1968603
29,11,27,4.335623
29,11,28,4.4474907
29,11,29,4.5040045
29,11,30,4.6620016
29,11,31,4.8381834
29,12,0,3.384639
29,12,1,3.502373
29,12,2,3.398779
29,12,3,3.4957078
29,12,4,3.3562136
29,12,5,3.4425395
29,12,6,3.3102622
29,12,7,3.4088533
29,12,8,3.0594716
29,12,9,3.1480985
29,12,10,3.1443765
29,12,11,3.35581
29,12,12,3.2189236
29,12,13,3.2809637
29,12,14,3.3174245
29,12,15,3.5537097
29,12,16,3.1484349
29,12,17,3.3010097
29,12,18,3.3842514
29,12,19,3.611338
29,12,20,3.472162
29,12,21,3.5904126
29,12,22,3.7551756
29,12,23,4.0012455
29,12,24,3.8486645
29,12,25,4.1495733
29,12,26,4.258209
29,12,27,4.3683624
29,12,28,4.243803
29,12,29,4.5016813
29,12,30,4.6741066
29,12,31,4.7991104
29,13,0,3.418144
29,13,1,3.3799696
29,13,2,3.3406498
29,13,3,3.42156
29,13,4,3.3418856
29,13,5,3.285359
29,13,6,3.246387
29,13,7,3.2869887
29,13,8,3.071293
29,13,9,3.004512
29,13,10,3.0483005
29,13,11,3.251039
29,13,12,3.1756098
29,13,13,3.158125
29,13,14,3.243759
29,13,15,3.4300983
29,13,16,3.1934562
29,13,17,3.191605
29,13,18,3.314405
29,13,19,3.5886874
29,13,20,3.4251103
29,13,21,3.464165
29,13,22,3.6594877
29,13,23,3.982117
29,13,24,3.9704826
29,13,25,4.05001
29,13,26,4.2005253
29,13,27,4.5358915
29,13,28,4.2755127
29,13,29,4.408393
29,13,30,4.6327715
29,13,31,4.9253054
29,14,0,3.524836
29,14,1,3.5494165
29,14,2,3.4949641
29,14,3,3.4439776
29,14,4,3.4561574
29,14,5,3.483832
29,14,6,3.4117143
29,14,7,3.3287113
29,14,8,3.1435423
29,14,9,3.2189202
29,14,10,3.234007
29,14,11,3.2474468
29,14,12,3.2749462
29,14,13,3.337781
29,14,14,3.3765316
29,14,15,3.394534
29,14,16,3.2726176
29,14,17,3.3403804
29,14,18,3.4417539
29,14,19,3.5311234
29,14,20,3.5485518
29,14,21,3.6185057
29,14,22,3.741826
29,14,23,3.8163958
29,14,24,4.1404486
29,14,25,4.179551
29,14,26,4.2627077
29,14,27,4.306406
29,14,28,4.4648533
29,14,29,4.518301
29,14,30,4.6117783
29,14,31,4.706403
29,15,0,3.5652878
29,15,1,3.4561508
29,15,2,3.4696577
29,15,3,3.4809928
29,15,4,3.4920983
29,15,5,3.4146307
29,15,6,3.3620408
29,15,7,3.3698506
29,15,8,3.1890266
29,15,9,3.1307316
29,15,10,3.1949694
29,15,11,3.2960463
29,15,12,3.3360796
29,15,13,3.3269968
29,15,14,3.3398075
29,15,15,3.4510388
29,15,16,3.343545
29,15,17,3.2851772
29,15,18,3.4610205
29,15,19,3.5471687
29,15,20,3.5862575
29,15,21,3.6717606
29,15,22,3.7729442
29,15,23,3.9286954
29,15,24,4.1923513
29,15,25,4.198269
29,15,26,4.3375044
29,15,27,4.436185
29,15,28,4.436783
29,15,29,4.559104
29,15,30,4.714487
29,15,31,4.8961763
29,16,0,3.3699439
29,16,1,3.5723593
29,16,2,3.514077
29,16,3,3.6057563
29,16,4,3.2736804
29,16,5,3.4546208
29,16,6,3.4035294
29,16,7,3.511013
29,16,8,3.2048
29,16,9,3.3090308
29,16,10,3.2859595
29,16,11,3.5223427
29,16,12,3.1751688
29,16,13,3.2506213
29,16,14,3.3156517
29,16,15,3.5704916
29,16,16,3.2354345
29,16,17,3.3261435
29,16,18,3.4129305
29,16,19,3.6918929
29,16,20,3.4502323
29,16,21,3.6501787
29,16,22,3.767123
29,16,23,3.9839008
29,16,24,3.9259741
29,16,25,4.154188
29,16,26,4.2298265
29,16,27,4.405814
29,16,28,4.3911076
29,16,29,4.639244
29,16,30,4.7944756
29,16,31,4.910857
29,17,0,3.4942567
29,17,1,3.5172274
29,17,2,3.443197
29,17,3,3.676037
29,17,4,3.352033
29,17,5,3.347646
29,17,6,3.3063033
29,17,7,3.509882
29,17,8,3.2105124
29,17,9,3.2409775
29,17,10,3.239273
29,17,11,3.4466894
29,17,12,3.1202724
29,17,13,3.1203334
29,17,14,3.141427
29,17,15,3.4442532
29,17,16,3.2077882
29,17,17,3.2398055
29,17,18,3.3523507
29,17,19,3.6475902
29,17,20,3.480871
29,17,21,3.5390823
29,17,22,3.6479304
29,17,23,4.0207257
29,17,24,3.9336216
29,17,25,4.0794096
29,17,26,4.1826334
29,17,27,4.528326
29,17,28,4.365073
29,17,29,4.521734
29,17,30,4.639824
29,17,31,5.0324526
29,18,0,3.8055882
29,18,1,3.742983
29,18,2,3.5974994
29,18,3,3.6185353
29,18,4,3.5600502
29,18,5,3.5666308
29,18,6,3.4563015
29,18,7,3.4584608
29,18,8,3.4241
29,18,9,3.4334538
29,18,10,3.4285693
29,18,11,3.5300727
29,18,12,3.2573197
29,18,13,3.3718052
29,18,14,3.4244137
29,18,15,3.4989488
29,18,16,3.4004815
29,18,17,3.4425762
29,18,18,3.5150583
29,18,19,3.663192
29,18,20,3.7061284
29,18,21,3.763351
29,18,22,3.8411937
29,18,23,3.986285
29,18,24,4.1715364
29,18,25,4.203247
29,18,26,4.295663
29,18,27,4.38783
29,18,28,4.5831223
29,18,29,4.6069775
29,18,30,4.684413
29,18,31,4.760724
29,19,0,3.8793182
29,19,1,3.745555
29,19,2,3.6808763
29,19,3,3.674081
29,19,4,3.6271915
29,19,5,3.5028007
29,19,6,3.4987504
29,19,7,3.533137
29,19,8,3.471304
29,19,9,3.4504974
29,19,10,3.4646065
29,19,11,3.5422328
29,19,12,3.2771943
29,19,13,3.3050325
29,19,14,3.412324
29,19,15,3.5752523
29,19,16,3.426867
29,19,17,3.432651
29,19,18,3.5843384
29,19,19,3.7068212
29,19,20,3.7252738
29,19,21,3.7494962
29,19,22,3.9385796
29,19,23,4.107425
29,19,24,4.1955185
29,19,25,4.2188044
29,19,26,4.379304
29,19,27,4.5127363
29,19,28,4.5298233
29,19,29,4.615081
29,19,30,4.777293
29,19,31,4.975277
29,20,0,3.5760005
29,20,1,3.793794
29,20,2,3.7286284
29,20,3,3.7863243
29,20,4,3.5350263
29,20,5,3.6925046
29,20,6,3.6236656
29,20,7,3.7398975
29,20,8,3.3693316
29,20,9,3.494754
29,20,10,3.4675176
29,20,11,3.6739926
29,20,12,3.5251222
29,20,13,3.5316157
29,20,14,3.5742066
29,20,15,3.8216014
29,20,16,3.5168257
29,20,17,3.6690154
29,20,18,3.7365398
29,20,19,3.9547298
29,20,20,3.7543867
29,20,21,3.8348744
29,20,22,3.9721828
29,20,23,4.2128224
29,20,24,4.084979
29,20,25,4.365694
29,20,26,4.443042
29,20,27,4.5522127
29,20,28,4.5179825
29,20,29,4.7586145
29,20,30,4.9305344
29,20,31,5.0557966
29,21,0,3.7396593
29,21,1,3.7005837
29,21,2,3.6741748
29,21,3,3.8759978
29,21,4,3.6147816
29,21,5,3.6026182
29,21,6,3.581219
29,21,7,3.7752135
29,21,8,3.4395294
29,21,9,3.3924472
29,21,10,3.4487042
29,21,11,3.6634598
29,21,12,3.4544747
29,21,13,3.4199173
29,21,14,3.45891
29,21,15,3.7386792
29,21,16,3.5740042
29,21,17,3.5804687
29,21,18,3.7125876
29,21,19,3.9483552
29,21,20,3.7050693
29,21,21,3.7505982
29,21,22,3.9062023
29,21,23,4.2239175
29,21,24,4.1836643
29,21,25,4.276121
29,21,26,4.394417
29,21,27,4.7694683
29,21,28,4.523443
29,21,29,4.6809673
29,21,30,4.895156
29,21,31,5.219633
29,22,0,3.9345548
29,22,1,3.9291122
29,22,2,3.8229597
29,22,3,3.8107104
29,22,4,3.8763828
29,22,5,3.8540337
29,22,6,3.7282271
29,22,7,3.7305703
29,22,8,3.5798717
29,22,9,3.637492
29,22,10,3.6669688
29,22,11,3.7101371
29,22,12,3.6146414
29,22,13,3.7094166
29,22,14,3.785372
29,22,15,3.8286486
29,22,16,3.685317
29,22,17,3.7663236
29,22,18,3.8775527
29,22,19,3.9693863
29,22,20,3.9371989
29,22,21,3.9892917
29,22,22,4.0794535
29,22,23,4.19643
29,22,24,4.411089
29,22,25,4.4474277
29,22,26,4.511883
29,22,27,4.5814505
29,22,28,4.801983
29,22,29,4.8236704
29,22,30,4.92187
29,22,31,5.021328
29,23,0,4.0530257
29,23,1,3.9057684
29,23,2,3.88796
29,23,3,3.8808284
29,23,4,3.9795306
29,23,5,3.8838687
29,23,6,3.8131132
29,23,7,3.8425353
29,23,8,3.662287
29,23,9,3.6353762
29,23,10,3.689469
29,23,11,3.7575176
29,23,12,3.6805024
29,23,13,3.7743893
29,23,14,3.77735
29,23,15,3.9307353
29,23,16,3.7489944
29,23,17,3.745415
29,23,18,3.9090188
29,23,19,3.9993384
29,23,20,3.9661822
29,23,21,4.124462
29,23,22,4.1880074
29,23,23,4.3687563
29,23,24,4.471672
29,23,25,4.463541
29,23,26,4.6141806
29,23,27,4.708789
29,23,28,4.7462645
29,23,29,4.9268293
29,23,30,5.0728483
29,23,31,5.2628098
29,24,0,3.8418508
29,24,1,4.0754805
29,24,2,3.9984915
29,24,3,4.0860825
29,24,4,3.937878
29,24,5,4.1343656
29,24,6,4.0543303
29,24,7,4.099701
29,24,8,3.6233644
29,24,9,3.8225062
29,24,10,3.796145
29,24,11,3.9544623
29,24,12,3.692055
29,24,13,3.9262202
29,24,14,3.986322
29,24,15,4.1061153
29,24,16,3.8263934
29,24,17,4.0457687
29,24,18,4.0590873
29,24,19,4.243801
29,24,20,4.1886272
29,24,21,4.4156046
29,24,22,4.4612894
29,24,23,4.5789623
29,24,24,4.4422283
29,24,25,4.727331
29,24,26,4.7908707
29,24,27,4.9026365
29,24,28,4.9382343
29,24,29,5.215007
29,24,30,5.2527657
29,24,31,5.3031893
29,25,0,3.9410348
29,25,1,3.970085
29,25,2,3.9537702
29,25,3,4.1931744
29,25,4,4.005124
29,25,5,4.031185
29,25,6,3.9624214
29,25,7,4.1757555
29,25,8,3.7118742
29,25,9,3.7763772
29,25,10,3.8027718
29,25,11,4.0738945
29,25,12,3.771511
29,25,13,3.8617766
29,25,14,3.8839006
29,25,15,4.232603
29,25,16,3.8666446
29,25,17,4.00061
29,25,18,4.052816
29,25,19,4.3569613
29,25,20,4.1911364
29,25,21,4.3153687
29,25,22,4.35824
29,25,23,4.676755
29,25,24,4.4982233
29,25,25,4.629904
29,25,26,4.7954626
29,25,27,5.101019
29,25,28,4.9463396
29,25,29,5.1037207
29,25,30,5.1712255
29,25,31,5.4662447
29,26,0,4.2736015
29,26,1,4.207263
29,26,2,4.117078
29,26,3,4.167006
29,26,4,4.235219
29,26,5,4.2081356
29,26,6,4.101742
29,26,7,4.1083026
29,26,8,4.0408897
29,26,9,4.014125
29,26,10,3.9607902
29,26,11,4.0050206
29,26,12,4.0429077
29,26,13,4.049239
29,26,14,4.009375
29,26,15,4.097584
29,26,16,4.1672754
29,26,17,4.169856
29,26,18,4.228339
29,26,19,4.3545866
29,26,20,4.416401
29,26,21,4.447135
29,26,22,4.4946547
29,26,23,4.5869675
29,26,24,4.7784243
29,26,25,4.7942085
29,26,26,4.891263
29,26,27,4.9813356
29,26,28,5.2642174
29,26,29,5.2181644
29,26,30,5.247261
29,26,31,5.301856
29,27,0,4.290515
29,27,1,4.283907
29,27,2,4.2567215
29,27,3,4.283331
29,27,4,4.2734337
29,27,5,4.177785
29,27,6,4.207726
29,27,7,4.242807
29,27,8,4.1052103
29,27,9,4.036357
29,27,10,4.063452
29,27,11,4.1194077
29,27,12,4.0995765
29,27,13,4.0437336
29,27,14,4.1409416
29,27,15,4.2461557
29,27,16,4.208228
29,27,17,4.223939
29,27,18,4.3583546
29,27,19,4.456214
29,27,20,4.4142256
29,27,21,4.4392815
29,27,22,4.609522
29,27,23,4.7446556
29,27,24,4.7449207
29,27,25,4.8891735
29,27,26,5.023651
29,27,27,5.1829643
29,27,28,5.1359396
29,27,29,5.3062277
29,27,30,5.384063
29,27,31,5.5689116
29,28,0,4.3472776
29,28,1,4.5805607
29,28,2,4.517744
29,28,3,4.540139
29,28,4,4.282572
29,28,5,4.481784
29,28,6,4.4297247
29,28,7,4.4233723
29,28,8,3.9668243
29,28,9,4.2309136
29,28,10,4.2509565
29,28,11,4.3292103
29,28,12,4.0874968
29,28,13,4.3073273
29,28,14,4.372242
29,28,15,4.4683714
29,28,16,4.1978636
29,28,17,4.4344053
29,28,18,4.476165
29,28,19,4.5614176
29,28,20,4.3941174
29,28,21,4.6437445
29,28,22,4.7467117
29,28,23,4.8696175
29,28,24,4.705635
29,28,25,4.9992905
29,28,26,5.0605373
29,28,27,5.0916815
29,28,28,5.2788973
29,28,29,5.532097
29,28,30,5.588257
29,28,31,5.5942564
29,29,0,4.448412
29,29,1,4.5086985
29,29,2,4.488781
29,29,3,4.70321
29,29,4,4.3502817
29,29,5,4.3690786
29,29,6,4.349497
29,29,7,4.602976
29,29,8,4.1208806
29,29,9,4.1512694
29,29,10,4.2082353
29,29,11,4.548975
29,29,12,4.1704903
29,29,13,4.2612906
29,29,14,4.33926
29,29,15,4.625725
29,29,16,4.294628
29,29,17,4.346405
29,29,18,4.462759
29,29,19,4.7817383
29,29,20,4.438237
29,29,21,4.567856
29,29,22,4.704277
29,29,23,5.01985
29,29,24,4.81551
29,29,25,4.9002285
29,29,26,5.0038395
29,29,27,5.3757267
29,29,28,5.2803383
29,29,29,5.435383
29,29,30,5.61884
29,29,31,5.8214703
29,30,0,4.7096024
29,30,1,4.6826754
29,30,2,4.6458817
29,30,3,4.612132
29,30,4,4.6436005
29,30,5,4.5999928
29,30,6,4.5107565
29,30,7,4.502302
29,30,8,4.386488
29,30,9,4.396636
29,30,10,4.35404
29,30,11,4.373496
29,30,12,4.5162706
29,30,13,4.494074
29,30,14,4.4221373
29,30,15,4.5274496
29,30,16,4.5086994
29,30,17,4.554633
29,30,18,4.603445
29,30,19,4.6692915
29,30,20,4.787155
29,30,21,4.7786903
29,30,22,4.8330755
29,30,23,4.96719
29,30,24,5.0752983
29,30,25,5.139263
29,30,26,5.181575
29,30,27,5.1829805
29,30,28,5.6121473
29,30,29,5.55793
29,30,30,5.6166563
29,30,31,5.66772
29,31,0,4.749955
29,31,1,4.7333174
29,31,2,4.744872
29,31,3,4.761387
29,31,4,4.6512785
29,31,5,4.6349573
29,31,6,4.627202
29,31,7,4.689167
29,31,8,4.501318
29,31,9,4.451745
29,31,10,4.4775743
29,31,11,4.540992
29,31,12,4.549986
29,31,13,4.6219473
29,31,14,4.606119
29,31,15,4.7334995
29,31,16,4.601569
29,31,17,4.584532
29,31,18,4.7187214
29,31,19,4.7915926
29,31,20,4.761508
29,31,21,4.9512434
29,31,22,5.0207195
29,31,23,5.1969423
29,31,24,5.121132
29,31,25,5.180518
29,31,26,5.2729254
29,31,27,5.402005
29,31,28,5.446887
29,31,29,5.6765614
29,31,30,5.796605
29,31,31,5.9439983
30,0,0,3.9931955
30,0,1,3.803953
30,0,2,3.8683538
30,0,3,3.9026103
30,0,4,3.8985214
30,0,5,3.7340348
30,0,6,3.871229
30,0,7,3.8938038
30,0,8,3.8312874
30,0,9,3.669633
30,0,10,3.7963793
30,0,11,3.8551388
30,0,12,3.8691401
30,0,13,3.728585
30,0,14,3.9164517
30,0,15,3.9758186
30,0,16,3.869852
30,0,17,3.7366493
30,0,18,3.9005916
30,0,19,3.9936187
30,0,20,4.1422024
30,0,21,4.009392
30,0,22,4.2489595
30,0,23,4.301608
30,0,24,4.509181
30,0,25,4.297867
30,0,26,4.6221066
30,0,27,4.715377
30,0,28,4.8492794
30,0,29,4.6041164
30,0,30,4.964117
30,0,31,4.99582
30,1,0,3.794268
30,1,1,3.9067547
30,1,2,3.8453858
30,1,3,3.8786533
30,1,4,3.696204
30,1,5,3.8239133
30,1,6,3.790585
30,1,7,3.8407521
30,1,8,3.6160138
30,1,9,3.7652771
30,1,10,3.6910305
30,1,11,3.8260734
30,1,12,3.661298
30,1,13,3.81832
30,1,14,3.8126328
30,1,15,3.9689078
30,1,16,3.696262
30,1,17,3.8578298
30,1,18,3.812157
30,1,19,3.9608448
30,1,20,3.9945216
30,1,21,4.1193953
30,1,22,4.154834
30,1,23,4.3278246
30,1,24,4.3417425
30,1,25,4.487651
30,1,26,4.549595
30,1,27,4.713703
30,1,28,4.665221
30,1,29,4.7826843
30,1,30,4.950507
30,1,31,5.038227
30,2,0,3.845111
30,2,1,3.7438848
30,2,2,3.8082716
30,2,3,3.7441697
30,2,4,3.6896024
30,2,5,3.5710943
30,2,6,3.710708
30,2,7,3.6677158
30,2,8,3.5892875
30,2,9,3.4856818
30,2,10,3.6990564
30,2,11,3.675286
30,2,12,3.6299832
30,2,13,3.5624278
30,2,14,3.7683914
30,2,15,3.763462
30,2,16,3.6037357
